timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
101863405.0,0.28,-0.48,3.55,1.81,327.9,327.3,0.0,0.0,194.0,166.0,166.0,-2.164547,0.8080426,0.0589674,-0.6972471,-0.0302034,-9.854302,0
101913385.0,0.255,0.15,3.48,3.285,327.9,327.305,0.0,0.0,196.0,169.0,169.0,1.167292,-1.984878,0.06072798,-0.5962068,0.0359874,-9.885012,0
101963365.0,0.23,0.78,3.41,4.76,327.9,327.31,0.0,0.0,198.0,172.0,172.0,0.2307721,2.266988,0.04787571,-0.6660742,-0.00739758,-9.820826,0
101963365.0,0.23,0.78,3.41,4.76,327.9,327.31,0.0,0.0,198.0,172.0,172.0,-1.654798,-1.759854,0.04139505,-0.5767376,-0.0020119,-9.862635,0
102013345.0,0.225,0.025,3.33,3.21,327.9,327.315,0.0,0.0,195.5,170.0,170.0,2.333572,0.5014541,0.04571334,-0.5937973,0.04583377,-9.926279,0
102063325.0,0.22,-0.73,3.25,1.66,327.9,327.32,0.0,0.0,193.0,168.0,168.0,-2.173161,0.8372048,0.05621822,-0.5564733,0.03183009,-9.788299,0
102063325.0,0.22,-0.73,3.25,1.66,327.9,327.32,0.0,0.0,193.0,168.0,168.0,1.354959,-2.003261,0.05419337,-0.4909081,0.04358596,-9.856998,0
102113305.0,0.21,0.015,3.17,3.02,327.9,327.33,0.0,0.0,194.5,170.5,170.5,0.01155677,2.397969,0.04522516,-0.5439248,0.01341442,-9.829397,0
102163285.0,0.2,0.76,3.09,4.38,327.9,327.34,0.0,0.0,196.0,173.0,173.0,-1.357254,-1.908031,0.03883383,-0.4982375,0.04291984,-9.825593,0
102163285.0,0.2,0.76,3.09,4.38,327.9,327.34,0.0,0.0,196.0,173.0,173.0,2.273014,0.8496042,0.04193561,-0.5453032,0.04259019,-9.84199,0
102213681.5,0.2,-0.09,2.625,2.59,327.925,327.345,0.0,0.0,192.0,171.0,171.0,-2.277537,0.6136034,0.04958384,-0.4992485,0.00846153,-9.807068,0
102264078.0,0.2,-0.94,2.16,0.8,327.95,327.35,0.0,0.0,188.0,169.0,169.0,1.54613,-1.772034,0.05443819,-0.4333884,0.023216,-9.91234,0
102264078.0,0.2,-0.94,2.16,0.8,327.95,327.35,0.0,0.0,188.0,169.0,169.0,-0.3597455,2.376534,0.04368801,-0.5382736,0.02137864,-9.829802,0
102314058.0,0.205,0.165,0.98,1.255,328.035,327.355,0.0,0.0,184.0,170.0,170.0,-1.118689,-2.079866,0.03619313,-0.4561328,0.01240341,-9.854095,0
102364038.0,0.21,1.27,-0.2,1.71,328.12,327.36,0.0,0.0,180.0,171.0,171.0,2.170696,0.9806191,0.03840462,-0.4650266,0.01429845,-9.882175,0
102364038.0,0.21,1.27,-0.2,1.71,328.12,327.36,0.0,0.0,180.0,171.0,171.0,-2.256551,0.4742677,0.0461226,-0.4159972,-0.00865972,-9.754119,0
102414018.0,0.2,0.52,-1.79,-1.38,328.235,327.335,0.0,0.0,165.0,167.0,167.0,1.544798,-1.753615,0.05230318,-0.3883326,0.03137091,-9.814461,0
102463998.0,0.19,-0.23,-3.38,-4.47,328.35,327.31,0.0,0.0,150.0,163.0,163.0,-0.2750252,2.327163,0.04101908,-0.4413719,-0.00049865,-9.870744,0
102463998.0,0.19,-0.23,-3.38,-4.47,328.35,327.31,0.0,0.0,150.0,163.0,163.0,-1.236907,-2.023292,0.03376581,-0.4028698,0.00422687,-9.804193,0
102513978.0,0.145,0.555,-5.04,-4.72,328.48,327.37,0.0,0.0,137.0,165.5,165.5,2.220814,0.8740146,0.03734684,-0.4046326,0.02580763,-9.844428,0
102563958.0,0.1,1.34,-6.7,-4.97,328.61,327.43,0.0,0.0,124.0,168.0,168.0,-2.244003,0.5807426,0.04341807,-0.3789908,-0.03077128,-9.812479,0
102563958.0,0.1,1.34,-6.7,-4.97,328.61,327.43,0.0,0.0,124.0,168.0,168.0,1.461786,-1.825735,0.04836316,-0.3405888,0.02081265,-9.88424,0
102613938.0,0.05,0.475,-8.355,-8.11,328.73,327.48,0.0,0.0,105.5,165.5,165.5,-0.1642129,2.332011,0.03900572,-0.3617285,0.0066114,-9.88931,0
102663918.0,0.0,-0.39,-10.01,-11.25,328.85,327.53,0.0,0.0,87.0,163.0,163.0,-1.296975,-1.943412,0.02928337,-0.3419814,-0.00158826,-9.803893,0
102663918.0,0.0,-0.39,-10.01,-11.25,328.85,327.53,0.0,0.0,87.0,163.0,163.0,2.231242,0.6900735,0.0344248,-0.3779807,0.04340328,-9.869259,0
102713898.0,-0.025,0.48,-11.665,-11.45,328.945,327.67,0.0,0.0,74.0,165.5,165.5,-2.107871,0.8163784,0.04570489,-0.3124279,0.03340135,-9.777251,0
102763878.0,-0.05,1.35,-13.32,-11.65,329.04,327.81,0.0,0.0,61.0,168.0,168.0,1.189162,-2.111558,0.04474088,-0.3748582,0.04401644,-9.816148,0
102763878.0,-0.05,1.35,-13.32,-11.65,329.04,327.81,0.0,0.0,61.0,168.0,168.0,0.01070703,2.342715,0.03295014,-0.3253973,-0.02983252,-9.858338,0
102813858.0,-0.07,0.505,-14.695,-14.535,329.115,327.93,0.0,0.0,43.5,164.5,164.5,-1.460304,-1.865039,0.02713383,-0.2708576,-0.02735751,-9.872253,0
102863838.0,-0.09,-0.34,-16.07,-17.42,329.19,328.05,0.0,0.0,26.0,161.0,161.0,2.263525,0.8163201,0.03261734,-0.2945052,0.03228132,-9.845116,0
102863838.0,-0.09,-0.34,-16.07,-17.42,329.19,328.05,0.0,0.0,26.0,161.0,161.0,-2.282599,0.7055752,0.04305078,-0.3399907,-0.03003568,-9.775637,0
102913818.0,-0.135,0.48,-16.745,-16.755,329.25,328.24,0.0,0.0,18.0,163.5,163.5,1.5047,-1.853146,0.04364418,-0.1908844,0.03634158,-9.837874,0
102963798.0,-0.18,1.3,-17.42,-16.09,329.31,328.43,0.0,0.0,10.0,166.0,166.0,-0.2132732,2.381933,0.0382662,-0.2914364,0.01380277,-9.821594,0
102963798.0,-0.18,1.3,-17.42,-16.09,329.31,328.43,0.0,0.0,10.0,166.0,166.0,-1.1244,-2.01962,0.02740864,-0.2390616,-0.00605445,-9.850496,0
103013778.0,-0.215,0.32,-17.73,-17.74,329.355,328.595,0.0,0.0,3.5,163.5,163.5,2.259423,0.9513283,0.03274618,-0.2634766,0.08647011,-9.882822,0
103063758.0,-0.25,-0.66,-18.04,-19.39,329.4,328.76,0.0,0.0,-3.0,161.0,161.0,-2.19541,0.3155905,0.04547938,-0.2359746,-0.02803938,-9.892705,0
103063758.0,-0.25,-0.66,-18.04,-19.39,329.4,328.76,0.0,0.0,-3.0,161.0,161.0,1.651059,-2.088372,0.05331146,-0.2467183,-0.02790004,-9.841579,0
103113738.0,-0.305,0.445,-18.24,-18.2,329.44,328.945,0.0,0.0,-1.5,162.5,162.5,-0.03917643,1.916006,0.05464391,-0.2333598,-0.00273481,-9.899395,0
103163718.0,-0.36,1.55,-18.44,-17.01,329.48,329.13,0.0,0.0,0.0,164.0,164.0,-1.14729,-2.457469,0.05737067,-0.2646882,0.01694894,-9.851946,0
103163718.0,-0.36,1.55,-18.44,-17.01,329.48,329.13,0.0,0.0,0.0,164.0,164.0,2.329293,0.3288289,0.07922139,-0.2033277,-0.00653129,-9.852365,0
103213698.0,-0.425,0.195,-18.715,-18.375,329.52,329.275,0.0,0.0,-3.5,162.5,162.5,-2.225408,0.04384222,0.1097887,-0.2630202,-0.01386938,-9.940497,0
103263678.0,-0.49,-1.16,-18.99,-19.74,329.56,329.42,0.0,0.0,-7.0,161.0,161.0,1.446149,-2.457384,0.1356617,-0.2346236,0.02408044,-9.79237,0
103263678.0,-0.49,-1.16,-18.99,-19.74,329.56,329.42,0.0,0.0,-7.0,161.0,161.0,0.02134272,1.742333,0.1544459,-0.2740219,-0.04742022,-9.865186,0
103313658.0,-0.525,0.215,-19.245,-19.08,329.59,329.545,0.0,0.0,-6.5,162.5,162.5,-1.36408,-2.446677,0.174395,-0.2395023,-0.01728271,-9.961529,0
103363638.0,-0.56,1.59,-19.5,-18.42,329.62,329.67,0.0,0.0,-6.0,164.0,164.0,2.402828,0.1437767,0.2075747,-0.2811215,0.02931872,-9.887751,0
103363638.0,-0.56,1.59,-19.5,-18.42,329.62,329.67,0.0,0.0,-6.0,164.0,164.0,-2.120612,0.278651,0.2435365,-0.267821,-0.00540815,-10.03627,0
103413618.0,-0.61,0.145,-19.805,-19.605,329.65,329.74,0.0,0.0,-11.5,162.5,162.5,1.157417,-2.592714,0.267772,-0.2507201,0.01839096,-9.888254,0
103463598.0,-0.66,-1.3,-20.11,-20.79,329.68,329.81,0.0,0.0,-17.0,161.0,161.0,0.4018842,1.746979,0.2781481,-0.3284708,0.0203878,-9.961278,0
103463598.0,-0.66,-1.3,-20.11,-20.79,329.68,329.81,0.0,0.0,-17.0,161.0,161.0,-1.834214,-2.067456,0.2940279,-0.3475356,0.02665181,-10.16889,0
103513578.0,-0.7,0.03,-20.41,-19.91,329.705,329.845,0.0,0.0,-15.5,162.5,162.5,2.407227,-0.3571859,0.3146799,-0.3953148,0.02570632,-9.946732,0
103563558.0,-0.74,1.36,-20.71,-19.03,329.73,329.88,0.0,0.0,-14.0,164.0,164.0,-1.921285,1.041493,0.3372513,-0.4334754,-0.04875149,-10.22801,0
103563558.0,-0.74,1.36,-20.71,-19.03,329.73,329.88,0.0,0.0,-14.0,164.0,164.0,0.6177819,-2.597091,0.3405708,-0.4160139,-0.02317366,-10.08628,0
103613538.0,-0.78,0.04,-21.045,-20.485,329.755,329.88,0.0,0.0,-20.0,162.5,162.5,1.009993,2.008107,0.335577,-0.5112174,0.02810629,-10.11062,0
103663518.0,-0.82,-1.28,-21.38,-21.94,329.78,329.88,0.0,0.0,-26.0,161.0,161.0,-2.12559,-1.170079,0.3314443,-0.5049658,-0.03949376,-10.17119,0
103663518.0,-0.82,-1.28,-21.38,-21.94,329.78,329.88,0.0,0.0,-26.0,161.0,161.0,2.41673,-0.4799226,0.3366398,-0.5570081,0.03425578,-10.05842,0
103713498.0,-0.825,-0.065,-21.28,-20.775,329.795,329.85,0.0,0.0,-25.0,163.0,163.0,-1.604258,1.890221,0.3322521,-0.5803494,0.0002201,-10.21653,0
103763478.0,-0.83,1.15,-21.18,-19.61,329.81,329.82,0.0,0.0,-24.0,165.0,165.0,0.4558376,-2.465143,0.312695,-0.5959153,-0.05907097,-10.03733,0
103763478.0,-0.83,1.15,-21.18,-19.61,329.81,329.82,0.0,0.0,-24.0,165.0,165.0,1.092013,2.257668,0.2902176,-0.6818061,0.05787057,-10.06546,0
103813458.0,-0.805,-0.1,-20.385,-20.28,329.81,329.775,0.0,0.0,-24.5,163.5,163.5,-2.105419,-1.239444,0.2761715,-0.7262727,-0.01159388,-10.08267,0
103863438.0,-0.78,-1.35,-19.59,-20.95,329.81,329.73,0.0,0.0,-25.0,162.0,162.0,2.516359,-0.2464626,0.2669518,-0.7636858,0.056864,-10.00986,0
103863438.0,-0.78,-1.35,-19.59,-20.95,329.81,329.73,0.0,0.0,-25.0,162.0,162.0,-1.881301,1.590512,0.2518268,-0.7621735,0.03522329,-10.1138,0
103913418.0,-0.76,-0.27,-18.4,-18.63,329.81,329.655,0.0,0.0,-14.0,165.0,165.0,0.677821,-2.434563,0.2301624,-0.7959224,0.02532882,-9.957855,0
103963398.0,-0.74,0.81,-17.21,-16.31,329.81,329.58,0.0,0.0,-3.0,168.0,168.0,0.660867,2.337281,0.1974261,-0.8720845,0.05504223,-10.10881,0
103963398.0,-0.74,0.81,-17.21,-16.31,329.81,329.58,0.0,0.0,-3.0,168.0,168.0,-1.997386,-1.535959,0.1741827,-0.8494636,0.02896391,-10.04224,0
104013378.0,-0.7,-0.35,-15.89,-16.165,329.8,329.53,0.0,0.0,5.5,166.5,166.5,2.416951,0.167351,0.1599103,-0.8648321,0.02190854,-10.00494,0
104063358.0,-0.66,-1.51,-14.57,-16.02,329.79,329.48,0.0,0.0,14.0,165.0,165.0,-2.112048,1.321286,0.1437416,-0.9681884,0.02848898,-10.04872,0
104063358.0,-0.66,-1.51,-14.57,-16.02,329.79,329.48,0.0,0.0,14.0,165.0,165.0,0.8763622,-2.338597,0.1172513,-0.9513223,0.03180088,-9.914485,0
104113338.0,-0.6,-0.375,-13.165,-13.45,329.785,329.395,0.0,0.0,30.0,167.5,167.5,0.5804923,2.353752,0.0856358,-1.023691,0.1090229,-9.953936,0
104163318.0,-0.54,0.76,-11.76,-10.88,329.78,329.31,0.0,0.0,46.0,170.0,170.0,-1.910147,-1.461267,0.05905832,-1.070507,0.06201668,-9.959849,0
104163318.0,-0.54,0.76,-11.76,-10.88,329.78,329.31,0.0,0.0,46.0,170.0,170.0,2.402986,0.2721462,0.04877483,-1.10406,0.04351105,-9.948341,0
104213298.0,-0.47,-0.365,-10.315,-10.465,329.77,329.27,0.0,0.0,57.0,168.0,168.0,-2.020738,1.663933,0.03597741,-1.106433,0.03708068,-9.956659,0
104263278.0,-0.4,-1.49,-8.87,-10.05,329.76,329.23,0.0,0.0,68.0,166.0,166.0,0.7787533,-2.016463,0.01247166,-1.171657,0.06089042,-9.82578,0
104263278.0,-0.4,-1.49,-8.87,-10.05,329.76,329.23,0.0,0.0,68.0,166.0,166.0,0.6734868,2.687591,-0.0120406,-1.225975,0.07865988,-9.944323,0
104313674.5,-0.335,-0.32,-7.37,-7.355,329.755,329.175,0.0,0.0,85.5,167.5,167.5,-1.94247,-0.9844676,-0.02606985,-1.231075,0.05997125,-9.760257,0
104364071.0,-0.27,0.85,-5.87,-4.66,329.75,329.12,0.0,0.0,103.0,169.0,169.0,2.386027,0.5265936,-0.02789295,-1.264768,0.06385034,-9.802854,0
104364071.0,-0.27,0.85,-5.87,-4.66,329.75,329.12,0.0,0.0,103.0,169.0,169.0,-1.88061,1.988609,-0.03134935,-1.322854,0.05454708,-9.69875,0
104414051.0,-0.215,-0.23,-4.54,-4.405,329.745,329.1,0.0,0.0,115.0,167.5,167.5,0.5858206,-1.737698,-0.04142953,-1.335878,0.03002302,-9.768822,0
104464031.0,-0.16,-1.31,-3.21,-4.15,329.74,329.08,0.0,0.0,127.0,166.0,166.0,0.8936152,2.633203,-0.05998004,-1.354708,0.06017988,-9.725914,0
104464031.0,-0.16,-1.31,-3.21,-4.15,329.74,329.08,0.0,0.0,127.0,166.0,166.0,-2.130306,-0.5746412,-0.06527214,-1.329587,0.05124587,-9.62408,0
104514011.0,-0.145,-0.03,-2.345,-2.02,329.745,329.07,0.0,0.0,140.5,166.0,166.0,2.396018,0.4278606,-0.05660337,-1.394251,0.08961752,-9.732369,0
104563991.0,-0.13,1.25,-1.48,0.11,329.75,329.06,0.0,0.0,154.0,166.0,166.0,-1.803528,2.029862,-0.05222242,-1.354923,0.0554923,-9.682447,0
104563991.0,-0.13,1.25,-1.48,0.11,329.75,329.06,0.0,0.0,154.0,166.0,166.0,0.6966752,-1.793858,-0.05535265,-1.307446,0.01457533,-9.719045,0
104613971.0,-0.14,0.205,-0.95,-0.59,329.75,329.06,0.0,0.0,157.5,163.5,163.5,0.7573165,2.713997,-0.06073244,-1.408504,0.04406138,-9.677983,0
104663951.0,-0.15,-0.84,-0.42,-1.29,329.75,329.06,0.0,0.0,161.0,161.0,161.0,-1.869708,-0.940406,-0.05576484,-1.278296,-0.00048589,-9.719246,0
104663951.0,-0.15,-0.84,-0.42,-1.29,329.75,329.06,0.0,0.0,161.0,161.0,161.0,2.421216,0.5882474,-0.04370782,-1.302763,0.04202329,-9.836246,0
104713931.0,-0.18,0.22,-0.025,0.215,329.75,329.08,0.0,0.0,167.5,162.5,162.5,-1.946685,1.630291,-0.02692987,-1.302664,0.05821569,-9.758503,0
104763911.0,-0.21,1.28,0.37,1.72,329.75,329.1,0.0,0.0,174.0,164.0,164.0,0.9687625,-1.804036,-0.02430408,-1.260909,0.00549382,-9.776694,0
104763911.0,-0.21,1.28,0.37,1.72,329.75,329.1,0.0,0.0,174.0,164.0,164.0,0.5977412,2.558459,-0.02615221,-1.258693,0.06385474,-9.812544,0
104813891.0,-0.22,-0.01,0.69,0.81,329.75,329.115,0.0,0.0,174.0,163.5,163.5,-1.821928,-1.226033,-0.01800211,-1.167711,0.01672068,-9.712614,0
104863871.0,-0.23,-1.3,1.01,-0.1,329.75,329.13,0.0,0.0,174.0,163.0,163.0,2.406591,0.2887248,-0.00439257,-1.216094,-0.01397822,-9.951659,0
104863871.0,-0.23,-1.3,1.01,-0.1,329.75,329.13,0.0,0.0,174.0,163.0,163.0,-1.894027,1.351842,0.01545852,-1.150766,0.00482746,-9.807104,0
104913851.0,-0.21,-0.115,1.315,1.27,329.75,329.15,0.0,0.0,179.0,165.0,165.0,0.8045372,-2.167528,0.02164486,-1.1275,0.02242304,-9.916509,0
104963831.0,-0.19,1.07,1.62,2.64,329.75,329.17,0.0,0.0,184.0,167.0,167.0,0.6709898,2.279547,0.02086034,-1.10445,0.0125838,-9.911073,0
104963831.0,-0.19,1.07,1.62,2.64,329.75,329.17,0.0,0.0,184.0,167.0,167.0,-1.915669,-1.357921,0.03156757,-1.024445,0.01789766,-9.804701,0
105013811.0,-0.145,-0.18,1.89,1.79,329.755,329.195,0.0,0.0,184.0,165.5,165.5,2.356411,0.02846157,0.04826858,-1.09099,0.01010024,-9.936774,0
105063791.0,-0.1,-1.43,2.16,0.94,329.76,329.22,0.0,0.0,184.0,164.0,164.0,-1.86778,1.374452,0.06437336,-0.9956998,0.00286616,-9.836165,0
105063791.0,-0.1,-1.43,2.16,0.94,329.76,329.22,0.0,0.0,184.0,164.0,164.0,0.6486314,-2.260246,0.06813036,-0.9545239,0.00371165,-9.875535,0
105113771.0,-0.05,-0.04,2.38,2.045,329.76,329.255,0.0,0.0,188.5,165.0,165.0,0.8888881,2.10249,0.06630855,-0.9829015,0.02874102,-9.917708,0
105163751.0,0.0,1.35,2.6,3.15,329.76,329.29,0.0,0.0,193.0,166.0,166.0,-2.025123,-1.071956,0.06977127,-0.9135693,0.01196991,-9.878622,0
105163751.0,0.0,1.35,2.6,3.15,329.76,329.29,0.0,0.0,193.0,166.0,166.0,2.314587,-0.3341941,0.08626914,-0.9394432,0.0365865,-9.933208,0
105213731.0,0.025,0.02,2.78,2.6,329.76,329.31,0.0,0.0,192.0,164.0,164.0,-1.495107,1.751275,0.09596914,-0.8929983,-0.01137152,-9.863157,0
105263711.0,0.05,-1.31,2.96,2.05,329.76,329.33,0.0,0.0,191.0,162.0,162.0,0.08664899,-2.320872,0.09276129,-0.8438016,0.02985139,-9.918428,0
105263711.0,0.05,-1.31,2.96,2.05,329.76,329.33,0.0,0.0,191.0,162.0,162.0,1.329229,1.82641,0.08456687,-0.8604305,0.04391583,-9.897668,0
105313691.0,0.06,0.095,3.105,2.86,329.765,329.355,0.0,0.0,196.0,163.0,163.0,-2.2493,-0.6330826,0.09014576,-0.8555902,0.01520991,-9.85091,0
105363671.0,0.07,1.5,3.25,3.67,329.77,329.38,0.0,0.0,201.0,164.0,164.0,2.133734,-0.9666143,0.09902693,-0.8478824,0.04452983,-9.901778,0
105363671.0,0.07,1.5,3.25,3.67,329.77,329.38,0.0,0.0,201.0,164.0,164.0,-1.028913,2.028421,0.1017984,-0.8340601,0.02147483,-9.794455,0
105413651.0,0.075,-0.11,3.36,3.27,329.77,329.39,0.0,0.0,199.0,164.0,164.0,-0.3977775,-2.317203,0.09062415,-0.7797405,-0.00548059,-9.866938,0
105463631.0,0.08,-1.72,3.47,2.87,329.77,329.4,0.0,0.0,197.0,164.0,164.0,1.771334,1.578176,0.0857231,-0.7830706,0.08833238,-9.857147,0
105463631.0,0.08,-1.72,3.47,2.87,329.77,329.4,0.0,0.0,197.0,164.0,164.0,-2.314033,-0.3956211,0.09307724,-0.7456391,-0.01824015,-9.850827,0
105513611.0,0.1,-0.1,3.565,3.39,329.77,329.41,0.0,0.0,201.0,164.5,164.5,2.17333,-1.057829,0.0979329,-0.7098515,0.05948004,-9.902106,0
105563591.0,0.12,1.52,3.66,3.91,329.77,329.42,0.0,0.0,205.0,165.0,165.0,-1.153435,2.071514,0.09239954,-0.7213448,0.06750872,-9.84454,0
105563591.0,0.12,1.52,3.66,3.91,329.77,329.42,0.0,0.0,205.0,165.0,165.0,-0.219781,-2.406581,0.07740542,-0.6748796,0.01884593,-9.84897,0
105613571.0,0.135,-0.005,3.74,3.425,329.77,329.425,0.0,0.0,202.5,164.0,164.0,1.487486,1.831612,0.06862172,-0.6955482,0.03864307,-9.847999,0
105663551.0,0.15,-1.53,3.82,2.94,329.77,329.43,0.0,0.0,200.0,163.0,163.0,-2.272924,-0.6420385,0.06640596,-0.6144095,-0.00945844,-9.826464,0
105663551.0,0.15,-1.53,3.82,2.94,329.77,329.43,0.0,0.0,200.0,163.0,163.0,2.28975,-0.7364806,0.07388693,-0.665743,0.00897613,-9.968059,0
105713531.0,0.16,-0.055,3.885,3.735,329.775,329.425,0.0,0.0,204.0,164.0,164.0,-1.411893,1.871287,0.06977984,-0.6496454,0.00716313,-9.859957,0
105763511.0,0.17,1.42,3.95,4.53,329.78,329.42,0.0,0.0,208.0,165.0,165.0,0.1032336,-2.405221,0.05620139,-0.6255037,0.01617706,-9.88749,0
105763511.0,0.17,1.42,3.95,4.53,329.78,329.42,0.0,0.0,208.0,165.0,165.0,1.206005,2.005518,0.04302784,-0.6515191,0.03435231,-9.849147,0
105813491.0,0.195,-0.075,3.975,3.73,329.78,329.42,0.0,0.0,205.5,164.5,164.5,-2.234774,-0.8254734,0.04461797,-0.5692328,0.02362521,-9.884613,0
105863471.0,0.22,-1.57,4.0,2.93,329.78,329.42,0.0,0.0,203.0,164.0,164.0,2.271479,-0.6411496,0.047222,-0.5701323,0.08398847,-9.879291,0
105863471.0,0.22,-1.57,4.0,2.93,329.78,329.42,0.0,0.0,203.0,164.0,164.0,-1.403941,1.823918,0.04557911,-0.546216,0.01650071,-9.814633,0
105913451.0,0.255,-0.075,4.025,3.83,329.78,329.415,0.0,0.0,206.5,165.0,165.0,0.06006985,-2.379048,0.03293791,-0.5604447,0.05600552,-9.843336,0
105963431.0,0.29,1.42,4.05,4.73,329.78,329.41,0.0,0.0,210.0,166.0,166.0,1.327311,1.895888,0.02129738,-0.5583488,0.0310012,-9.880468,0
105963431.0,0.29,1.42,4.05,4.73,329.78,329.41,0.0,0.0,210.0,166.0,166.0,-2.230274,-0.6895732,0.022192,-0.4914731,-0.01145482,-9.820696,0
106013411.0,0.335,0.02,4.055,3.915,329.785,329.405,0.0,0.0,207.0,164.5,164.5,2.231934,-0.7453073,0.03027978,-0.5048484,0.07360163,-9.916094,0
106063391.0,0.38,-1.38,4.06,3.1,329.79,329.4,0.0,0.0,204.0,163.0,163.0,-1.310727,1.919606,0.02668551,-0.4829123,0.02520911,-9.829106,0
106063391.0,0.38,-1.38,4.06,3.1,329.79,329.4,0.0,0.0,204.0,163.0,163.0,-0.1196986,-2.38345,0.0159642,-0.4798575,-0.03071886,-9.867641,0
106113371.0,0.39,0.14,4.07,3.885,329.79,329.39,0.0,0.0,207.0,163.5,163.5,1.44832,1.806703,0.00946441,-0.4953614,0.00828867,-9.783333,0
106163351.0,0.4,1.66,4.08,4.67,329.79,329.38,0.0,0.0,210.0,164.0,164.0,-2.244199,-0.4822489,0.01214754,-0.4676789,-0.00464848,-9.830225,0
106163351.0,0.4,1.66,4.08,4.67,329.79,329.38,0.0,0.0,210.0,164.0,164.0,2.100072,-0.9803775,0.02151584,-0.4266271,0.05308872,-9.859195,0
106213331.0,0.385,0.17,4.075,3.9,329.79,329.37,0.0,0.0,207.0,163.0,163.0,-0.9582233,2.143596,0.02101457,-0.4620855,0.01657435,-9.81181,0
106263311.0,0.37,-1.32,4.07,3.13,329.79,329.36,0.0,0.0,204.0,162.0,162.0,-0.2917745,-2.373454,0.01194402,-0.3879204,0.0410964,-9.814786,0
106263311.0,0.37,-1.32,4.07,3.13,329.79,329.36,0.0,0.0,204.0,162.0,162.0,1.578233,1.751413,0.00777404,-0.4377915,0.0285499,-9.833329,0
106313291.0,0.36,0.225,4.055,3.77,329.79,329.35,0.0,0.0,207.0,162.5,162.5,-2.375179,-0.5318185,0.01596762,-0.3959005,-0.0299757,-9.827127,0
106363271.0,0.35,1.77,4.04,4.41,329.79,329.34,0.0,0.0,210.0,163.0,163.0,2.201897,-0.8678625,0.0237375,-0.381274,0.02798869,-9.877302,0
106363271.0,0.35,1.77,4.04,4.41,329.79,329.34,0.0,0.0,210.0,163.0,163.0,-1.318494,1.948599,0.0284337,-0.4199382,0.02590325,-9.795267,0
106413667.5,0.32,0.485,4.01,3.875,329.79,329.325,0.0,0.0,207.5,161.5,161.5,-0.04688233,-2.386128,0.01980508,-0.3997658,-0.05399344,-9.884171,0
106464064.0,0.29,-0.8,3.98,3.34,329.79,329.31,0.0,0.0,205.0,160.0,160.0,1.293149,1.928778,0.01406171,-0.38927,0.02315755,-9.841516,0
106464064.0,0.29,-0.8,3.98,3.34,329.79,329.31,0.0,0.0,205.0,160.0,160.0,-2.229027,-0.8221999,0.02118688,-0.3486088,-0.02157128,-9.809053,0
106514044.0,0.185,0.605,3.915,3.915,329.785,329.305,0.0,0.0,207.5,159.5,159.5,2.306127,-0.6777619,0.03406891,-0.3501198,0.06137946,-9.814468,0
106564024.0,0.08,2.01,3.85,4.49,329.78,329.3,0.0,0.0,210.0,159.0,159.0,-1.349115,1.899374,0.03578625,-0.3535854,-0.04091499,-9.841039,0
106564024.0,0.08,2.01,3.85,4.49,329.78,329.3,0.0,0.0,210.0,159.0,159.0,-0.01789313,-2.324424,0.03020078,-0.2955938,0.04707436,-9.82563,0
106614004.0,0.02,0.395,3.795,3.54,329.78,329.285,0.01,0.01,205.5,160.0,160.0,1.335885,1.877201,0.02540949,-0.3792958,0.05173548,-9.805317,0
106663984.0,-0.04,-1.22,3.74,2.59,329.78,329.27,0.02,0.02,201.0,161.0,161.0,-2.267221,-0.6625854,0.03249869,-0.356171,-0.01437197,-9.780437,0
106663984.0,-0.04,-1.22,3.74,2.59,329.78,329.27,0.02,0.02,201.0,161.0,161.0,2.692368,-0.9186013,0.03719679,-0.303813,0.0745538,-9.901653,0
106713964.0,-0.065,0.085,3.71,3.345,329.78,329.26,0.02,0.02,203.5,163.0,163.0,-0.8769478,0.762761,0.04083527,-0.3615428,-0.00238311,-9.771927,0
106763944.0,-0.09,1.39,3.68,4.1,329.78,329.25,0.02,0.02,206.0,165.0,165.0,0.6828103,-4.179961,0.04579997,-0.2915027,0.01650715,-9.858897,0
106763944.0,-0.09,1.39,3.68,4.1,329.78,329.25,0.02,0.02,206.0,165.0,165.0,1.124824,0.4354466,0.04891228,-0.2885889,0.02550028,-9.836202,0
106813924.0,-0.1,-0.11,3.6,3.32,329.78,329.25,0.025,0.025,202.0,165.0,165.0,-2.52703,-2.011206,0.0537679,-0.3268231,-0.05451069,-10.0941,0
106863904.0,-0.11,-1.61,3.52,2.54,329.78,329.25,0.03,0.03,198.0,165.0,165.0,1.829813,-0.8998888,0.07706414,-0.3937554,0.02936682,-9.914444,0
106863904.0,-0.11,-1.61,3.52,2.54,329.78,329.25,0.03,0.03,198.0,165.0,165.0,-1.819722,1.876805,0.08573806,-0.4100415,-0.01559691,-10.03401,0
106913884.0,-0.08,-0.215,3.44,3.225,329.78,329.25,0.03,0.03,201.0,166.0,166.0,-0.2581146,-2.153261,0.08181556,-0.3920212,-0.02044075,-9.924774,0
106963864.0,-0.05,1.18,3.36,3.91,329.78,329.25,0.03,0.03,204.0,167.0,167.0,1.378287,2.132208,0.08066393,-0.4529404,0.03603198,-9.929463,0
